1 8550.79153 8586.237429
2 8570.880864 8549.8764
4 8553.498788 8601.468099
8 8561.306519 8571.421092
16 8620.484144 8635.339811
32 8598.811061 8575.064894
64 8597.295714 8588.270246
128 8584.494223 8581.434638
256 8592.702603 8565.085044
512 8587.271176 8552.815789
1024 8565.83868 8574.920497
