1 4507.32668 4589.132578
2 4636.581382 4697.042401
4 4685.158377 4739.494142
8 4707.925619 4753.000522
16 4703.501753 4779.88462
32 4703.154759 4766.169658
64 4708.531366 4764.136515
128 4687.768364 4757.961251
256 4690.27099 4759.928109
512 4708.356136 4759.555539
1024 4723.351732 4786.793993
