1 11456.410243 11352.380865
2 11495.90008 11306.365916
4 11448.190548 11344.173639
8 11535.409374 11409.73037
16 11525.12722 11400.816508
32 11460.090466 11421.917209
64 11523.243071 11399.8351
128 11557.963136 11369.627973
256 11539.591508 11405.714739
512 11499.989206 11389.66309
1024 11364.092144 11270.907044
