1 5041.533572 5098.679762
2 5110.768085 5188.566075
4 5164.864555 5236.947011
8 5191.247492 5288.017137
16 5210.706124 5306.110488
32 5202.892386 5300.017273
64 5187.636814 5284.851017
128 5191.556794 5297.153271
256 5187.130691 5274.970967
512 5205.689656 5303.165476
1024 5232.168018 5326.140061
