0.0 1706 693.979826796 530 7823
1.0 6643 931.939912226 597 11244
2.0 7714 1080.05323943 611 12952
3.0 8478 1201.4549513 618 14595
4.0 9116 1334.00899547 625 16179
5.0 9604 1454.0656794 630 17594
6.0 10037 1548.8996094 634 18893
7.0 10425 1644.70179668 639 20019
8.0 10804 1737.1375881 643 21269
9.0 11064 1828.13320084 646 22447
10.0 11355 1909.47793912 649 23673
11.0 11657 1986.26458459 652 24895
12.0 11903 2076.57915813 655 26132
13.0 12123 2153.33067595 657 27252
14.0 12362 2221.25550084 660 28242
15.0 12581 2294.86295887 663 29241
16.0 12788 2362.53084636 665 30217
17.0 12977 2425.99546578 668 31158
18.0 13156 2493.22923134 670 32121
19.0 13351 2553.6885088 672 33004
20.0 13531 2610.85177672 674 33699
21.0 13695 2672.75550696 677 34370
22.0 13868 2737.19016511 679 35147
23.0 14026 2793.75088367 681 35952
24.0 14205 2845.54845329 683 36683
25.0 14367 2898.96153821 685 37468
26.0 14532 2952.48268412 687 38153
27.0 14675 3016.27468908 689 38937
28.0 14809 3072.6083382 691 39614
29.0 14949 3140.33278491 693 40381
30.0 15090 3201.61880929 694 41110
31.0 15226 3255.05883203 696 41830
32.0 15358 3305.45307031 698 42537
33.0 15472 3359.52422227 699 43150
34.0 15597 3420.40012279 701 43809
35.0 15719 3475.89456112 703 44592
36.0 15828 3535.52032946 705 45342
37.0 15949 3592.88811404 707 46005
38.0 16062 3652.07530043 708 46811
39.0 16166 3722.94386205 710 47461
40.0 16276 3771.88136081 712 48128
41.0 16416 3832.88011814 713 48744
42.0 16534 3886.62578595 715 49279
43.0 16652 3946.90245636 717 49971
44.0 16784 4012.36850252 719 50581
45.0 16900 4077.64527638 720 51198
46.0 17032 4141.69083829 722 51845
47.0 17143 4208.07925306 724 52456
48.0 17265 4266.98043117 726 53054
49.0 17374 4334.28079386 727 53615
50.0 17497 4389.4217159 729 54233
51.0 17598 4457.07549858 731 54892
52.0 17711 4520.08119396 732 55401
53.0 17826 4593.1371632 734 56173
54.0 17941 4660.64898914 736 56886
55.0 18050 4726.32880786 738 57524
56.0 18167 4788.01253131 739 58177
57.0 18307 4854.23083506 741 58816
58.0 18433 4923.00477351 743 59412
59.0 18526 4992.21133367 745 60054
60.0 18662 5066.80737743 746 60794
61.0 18774 5146.65930483 748 61506
62.0 18892 5216.80285232 750 62240
63.0 19010 5305.60656287 752 63065
64.0 19140 5381.1826767 754 63785
65.0 19277 5455.45836754 756 64575
66.0 19384 5534.33717802 758 65394
67.0 19507 5605.93319618 760 66180
68.0 19608 5687.24282935 763 67040
69.0 19739 5779.3004767 765 67780
70.0 19871 5869.01098994 768 68584
71.0 20028 5964.8461841 770 69640
72.0 20168 6056.11806358 772 70652
73.0 20308 6156.2217309 774 71574
74.0 20457 6264.75586116 777 72555
75.0 20593 6354.09450669 779 73669
76.0 20724 6455.5603165 782 74835
77.0 20872 6565.78015167 785 76159
78.0 21030 6679.27930244 788 77519
79.0 21153 6807.70210864 791 78939
80.0 21299 6941.48737664 794 80460
81.0 21447 7097.00739749 798 81898
82.0 21592 7241.94614727 801 83727
83.0 21775 7383.83220286 805 85579
84.0 21948 7542.680558 809 87584
85.0 22100 7760.82746877 813 89547
86.0 22274 7929.47747333 817 91841
87.0 22472 8132.20499004 822 94287
88.0 22673 8377.14712775 827 97280
89.0 22877 8627.51290929 833 100474
90.0 23085 8885.79996399 840 103934
91.0 23302 9195.81535265 847 107581
92.0 23531 9636.72760848 856 112290
93.0 23779 10128.0953787 866 117810
94.0 24087 10695.8625646 877 123948
95.0 24414 11286.4074887 891 131001
96.0 24745 12086.3184221 911 138301
97.0 25216 13195.6268135 936 148575
98.0 25704 15007.2040034 974 159308
99.0 26708 18375.2540663 1043 179234
100.0 29282 43919.8447402 10778 363456
