0.0 157 436.827196956 390 5082
1.0 11339 478.579147059 409 6438
2.0 11723 489.344459456 412 6739
3.0 12124 496.935609511 414 6957
4.0 12247 503.555359419 415 7149
5.0 12322 507.853325282 416 7301
6.0 12389 511.703038881 417 7411
7.0 12450 515.170845448 417 7530
8.0 12515 518.110026925 418 7658
9.0 12587 520.952013145 418 7772
10.0 12671 523.416660033 419 7879
11.0 12781 525.680511337 419 7971
12.0 12906 527.535780777 420 8043
13.0 12977 529.33826614 420 8141
14.0 13028 531.018832058 421 8218
15.0 13058 532.656549758 421 8295
16.0 13082 534.078645894 421 8370
17.0 13101 535.453079177 422 8440
18.0 13116 536.727118748 422 8517
19.0 13131 537.99535314 422 8601
20.0 13144 538.992578799 422 8675
21.0 13155 540.016666409 423 8747
22.0 13163 541.329843995 423 8812
23.0 13174 542.483179463 423 8879
24.0 13182 543.512649347 424 8949
25.0 13189 544.518135602 424 9019
26.0 13195 545.689472136 424 9086
27.0 13201 546.633332317 424 9149
28.0 13208 547.811098829 424 9229
29.0 13213 548.979963204 425 9288
30.0 13218 549.933632359 425 9356
31.0 13223 550.986388217 425 9414
32.0 13229 551.926625558 425 9474
33.0 13235 552.72506728 426 9543
34.0 13240 553.574746534 426 9611
35.0 13244 554.569202174 426 9678
36.0 13249 555.655468793 426 9742
37.0 13253 556.663273443 426 9810
38.0 13259 557.709601854 427 9876
39.0 13263 558.650158865 427 9942
40.0 13267 559.60700496 427 10019
41.0 13271 560.641596744 427 10082
42.0 13275 561.714340212 427 10147
43.0 13279 562.629540639 428 10218
44.0 13283 563.56543542 428 10295
45.0 13287 564.568862053 428 10366
46.0 13290 565.530724187 428 10438
47.0 13294 566.60215319 428 10508
48.0 13297 567.564974254 429 10583
49.0 13301 568.549030427 429 10657
50.0 13305 569.448856351 429 10723
51.0 13309 570.567261591 429 10793
52.0 13312 571.675607316 429 10874
53.0 13316 572.658711625 429 10958
54.0 13320 573.703756306 430 11038
55.0 13323 574.850415326 430 11125
56.0 13327 576.058156786 430 11206
57.0 13330 577.203603592 430 11291
58.0 13334 578.313064006 430 11359
59.0 13337 579.450601864 431 11442
60.0 13341 580.704744255 431 11535
61.0 13344 581.969071343 431 11632
62.0 13347 583.374665202 431 11719
63.0 13350 584.660585297 431 11808
64.0 13354 585.983788172 431 11897
65.0 13358 587.311671943 432 11992
66.0 13361 588.524426001 432 12098
67.0 13364 589.985593044 432 12210
68.0 13367 591.471047474 432 12322
69.0 13371 593.078409656 432 12446
70.0 13374 594.762978 432 12566
71.0 13378 596.302775442 433 12678
72.0 13382 598.066885892 433 12793
73.0 13385 600.239952019 433 12907
74.0 13389 602.194320797 433 13019
75.0 13393 604.071187858 433 13147
76.0 13397 606.540188281 433 13287
77.0 13401 608.757751491 433 13442
78.0 13405 611.669845587 434 13594
79.0 13408 614.598242757 434 13781
80.0 13413 617.79284554 434 13920
81.0 13417 622.31101549 434 14122
82.0 13422 627.525298295 434 14299
83.0 13426 634.521867235 435 14474
84.0 13431 646.307976123 435 14674
85.0 13436 664.362100063 435 14902
86.0 13441 701.089152676 435 15170
87.0 13447 748.562622631 435 15429
88.0 13453 779.873066595 436 15703
89.0 13459 801.285841632 436 16062
90.0 13467 820.973202973 436 16463
91.0 13475 835.31131921 436 16857
92.0 13483 849.270275001 437 17345
93.0 13494 860.808341038 437 17907
94.0 13504 876.069631936 437 18716
95.0 13514 891.885642894 438 19655
96.0 13529 907.864527339 438 20524
97.0 13544 932.263911132 439 21255
98.0 13568 970.443712948 440 22517
99.0 13606 1047.84015957 441 24206
100.0 13782 2413.8268372 1200 38027
