0.0 4851 551.543289326 405 6987
1.0 9569 736.753011531 419 10026
2.0 9900 765.227417177 422 10708
3.0 10127 784.400407955 424 11281
4.0 10360 801.774282451 425 11795
5.0 10547 816.076589543 426 12244
6.0 10680 828.618730177 426 12597
7.0 10771 842.279051146 427 12896
8.0 10834 853.362759909 428 13204
9.0 10886 864.637496295 428 13530
10.0 10928 874.336891593 429 13820
11.0 10962 882.212559421 429 14091
12.0 10988 890.568357848 430 14357
13.0 11010 897.722674327 430 14591
14.0 11033 904.823739742 430 14862
15.0 11050 911.055980717 431 15085
16.0 11064 917.320554659 431 15288
17.0 11080 924.106595583 431 15500
18.0 11094 929.508472258 432 15710
19.0 11107 934.681764025 432 15901
20.0 11116 939.078803935 432 16069
21.0 11129 943.78546291 433 16222
22.0 11138 949.411923245 433 16383
23.0 11149 954.739231413 433 16542
24.0 11159 959.347695051 434 16697
25.0 11168 964.017634693 434 16850
26.0 11178 968.776031908 434 17005
27.0 11188 973.10688005 434 17159
28.0 11197 977.036846797 435 17315
29.0 11206 981.671533661 435 17481
30.0 11214 986.019269589 435 17627
31.0 11222 991.160935469 435 17792
32.0 11231 996.283594164 435 17960
33.0 11241 1001.40401437 436 18106
34.0 11250 1006.06808915 436 18253
35.0 11259 1011.23241641 436 18404
36.0 11267 1016.32376731 436 18570
37.0 11276 1022.11838845 436 18715
38.0 11287 1028.09678533 437 18877
39.0 11295 1033.794467 437 19037
40.0 11303 1039.11115864 437 19193
41.0 11311 1045.11626148 437 19330
42.0 11321 1052.29938706 437 19471
43.0 11333 1058.93437002 437 19609
44.0 11343 1066.760048 438 19752
45.0 11353 1073.86311977 438 19893
46.0 11365 1082.28646855 438 20069
47.0 11377 1090.73782368 438 20206
48.0 11389 1097.83286524 438 20361
49.0 11403 1104.9488676 438 20521
50.0 11418 1112.9339603 438 20647
51.0 11433 1120.07321189 439 20790
52.0 11449 1126.74442532 439 20957
53.0 11468 1133.66308928 439 21100
54.0 11487 1141.56953358 439 21262
55.0 11504 1149.00087032 439 21421
56.0 11525 1155.01558431 439 21581
57.0 11546 1160.67480372 440 21735
58.0 11565 1167.05998132 440 21881
59.0 11587 1172.70541911 440 22026
60.0 11609 1178.76842509 440 22162
61.0 11630 1184.79956111 440 22330
62.0 11647 1191.39078392 440 22508
63.0 11665 1197.10442318 440 22674
64.0 11681 1202.09026283 441 22862
65.0 11698 1207.66137638 441 23027
66.0 11711 1212.90766343 441 23166
67.0 11726 1218.21796079 441 23302
68.0 11740 1223.47987315 441 23461
69.0 11755 1229.64019128 441 23651
70.0 11768 1235.45659576 442 23825
71.0 11781 1240.66433817 442 24020
72.0 11792 1246.35348116 442 24165
73.0 11805 1252.3773393 442 24327
74.0 11817 1258.44904545 442 24538
75.0 11828 1264.96126423 442 24724
76.0 11838 1270.67580444 443 24913
77.0 11847 1276.33028641 443 25087
78.0 11856 1282.89555304 443 25278
79.0 11865 1289.29903436 443 25502
80.0 11876 1296.48370603 443 25725
81.0 11887 1303.54478251 444 25968
82.0 11896 1310.21563111 444 26194
83.0 11906 1317.09490926 444 26449
84.0 11915 1324.71581858 444 26708
85.0 11926 1332.85333027 444 26991
86.0 11937 1341.81779687 445 27288
87.0 11949 1352.48142316 445 27641
88.0 11961 1364.89999634 445 28029
89.0 11976 1377.61787154 445 28475
90.0 11990 1391.14485227 446 29030
91.0 12007 1409.30018094 446 29661
92.0 12022 1432.52050596 447 30574
93.0 12042 1462.06292614 447 31751
94.0 12058 1508.94068803 448 33533
95.0 12081 1715.22097702 448 42813
96.0 12105 2011.8707712 449 46086
97.0 12138 2305.99392887 451 52813
98.0 12182 2653.93330738 456 66286
99.0 12245 3154.68445332 479 75648
100.0 12967 6794.85989554 669 123801
