0 1499627651 8146 4212.17176763 495 93215
15 1499627666 7809 4734.47283232 445 121223
30 1499627681 8420 4366.47180227 436 120886
45 1499627696 9449 4261.23667496 425 119262
60 1499627711 9777 3291.99696233 424 107634
75 1499627726 9938 3087.70416329 415 123801
90 1499627741 10217 2389.19756404 428 101144
105 1499627756 10355 2337.02610169 423 98018
120 1499627771 11003 1884.95358033 425 86110
135 1499627786 11403 1474.2716846 416 68605
150 1499627801 11304 1460.48690511 419 52591
165 1499627816 11302 1500.63919714 415 81406
180 1499627831 11362 1377.63601869 425 69781
195 1499627846 11300 1358.61547172 424 48285
210 1499627861 11302 1553.29070042 420 80564
225 1499627876 11309 1367.12910875 411 73296
240 1499627891 11085 1218.11616852 425 46554
255 1499627906 11511 1262.15926095 419 60210
270 1499627921 11642 1131.97658986 420 44329
285 1499627936 11668 1235.29267787 417 45759
300 1499627951 11724 1219.60362413 416 58120
315 1499627966 11638 1263.59091481 418 44534
330 1499627981 11710 1150.84577594 423 43845
345 1499627996 11680 1295.90663244 427 62909
360 1499628011 11695 1187.86278669 417 45933
375 1499628026 11607 1287.72978532 406 50043
390 1499628041 11736 1090.00871556 420 45453
405 1499628056 11636 1314.02359187 424 63622
420 1499628071 11640 1254.54772727 425 63518
435 1499628086 11611 1227.13242969 418 46443
450 1499628101 11594 1290.60218503 416 66677
465 1499628116 11569 1269.7035087 417 49755
480 1499628131 11576 1314.14268632 415 62508
495 1499628146 11548 1270.05984111 423 51606
510 1499628161 11515 1306.33877689 418 75966
525 1499628176 11511 1345.64445527 424 49703
540 1499628191 11470 1161.94750312 418 46367
555 1499628206 11431 1271.04720605 425 69154
570 1499628221 11534 1144.86025348 428 72321
585 1499628236 11813 996.930789975 432 43846
600 1499628251 11866 1078.20220738 425 47820
615 1499628266 12024 1036.19496235 418 63711
630 1499628281 11822 1203.81767723 420 66424
645 1499628296 11559 1291.39420782 427 73357
660 1499628311 11472 1316.55269549 424 45292
675 1499628326 11565 1221.09540987 414 45746
690 1499628341 11565 1261.63505024 428 67405
705 1499628356 11396 1444.72211861 425 72239
720 1499628371 11578 1310.79060113 425 73990
735 1499628386 11611 1208.29011417 430 44227
750 1499628401 11564 1280.55808146 406 47036
765 1499628416 11605 1255.70657401 419 59211
780 1499628431 11533 1273.53837791 426 87974
795 1499628446 11503 1167.83646115 416 57519
810 1499628461 11590 1125.29729405 422 66090
825 1499628476 12058 1014.63392413 426 43625
840 1499628491 11998 945.360248794 416 44193
855 1499628506 12053 1004.10855987 426 53993
870 1499628521 11783 1174.79700374 422 56224
885 1499628536 11580 1190.83248192 411 43199
900 1499628551 11410 1426.64221163 415 66562
915 1499628566 11558 1293.89837313 425 69282
930 1499628581 11487 1330.35258484 426 65021
945 1499628596 11525 1324.71204418 418 77910
960 1499628611 11543 1233.1248923 422 45400
975 1499628626 11513 1418.33070897 420 78700
990 1499628641 11525 1282.10451992 418 51653
1005 1499628656 11602 1273.94269887 428 64057
1020 1499628671 11518 1142.20794954 422 45249
1035 1499628686 11663 1093.52000439 422 68292
1050 1499628701 11699 1195.1673523 421 66001
1065 1499628716 11567 1308.00764524 420 73694
1080 1499628731 11517 1338.95817709 424 63372
1095 1499628746 11544 1243.69932058 427 52789
1110 1499628761 11447 1217.02547221 429 44056
1125 1499628776 11405 1457.88991354 415 74906
1140 1499628791 11521 1190.3806114 414 43440
1155 1499628806 11599 1301.72078419 429 71819
1170 1499628821 11567 1316.34455976 424 63276
1185 1499628836 11556 1230.13454549 427 46046
1200 1499628851 11440 1089.18914794 422 48940
1215 1499628866 11616 1115.42368632 421 44322
1230 1499628881 11770 1115.27306073 425 53031
1245 1499628896 11457 1408.91021715 420 67461
1260 1499628911 11521 1288.93599531 420 56124
1275 1499628926 11448 1416.1373521 428 66872
1290 1499628941 11408 1249.28059298 424 62091
1305 1499628956 11265 1354.46410067 428 68217
1320 1499628971 11422 1279.50771784 425 46474
1335 1499628986 11453 1337.14733668 428 66752
1350 1499629001 11555 1363.85959688 430 75807
1365 1499629016 11475 1259.23826181 424 45591
1380 1499629031 11299 1214.71478134 427 66512
1395 1499629046 11394 1223.35808331 416 68218
1410 1499629061 11648 1079.28170558 420 44522
1425 1499629076 11417 1492.66707608 431 75584
1440 1499629091 11482 1247.03528418 424 55392
1455 1499629106 11502 1474.9698302 426 78284
1470 1499629121 11392 1305.11455436 428 69391
1485 1499629136 11447 1263.5465959 427 43446
1500 1499629151 11508 1307.73047682 430 72193
1515 1499629166 11552 1191.95805295 424 45253
1530 1499629181 11472 1417.02187704 430 75414
1545 1499629196 11467 1298.22070543 425 54402
1560 1499629211 11365 1137.77018769 419 47006
1575 1499629226 11378 1169.14327608 426 45115
1590 1499629241 11407 1173.43001496 421 64228
1605 1499629256 11308 1345.89412659 427 85701
1620 1499629271 11836 1026.67326838 425 47321
1635 1499629286 11914 1053.86004763 421 56692
1650 1499629301 11672 1128.96944157 425 57277
1665 1499629316 11431 1269.3187149 425 47158
1680 1499629331 11364 1341.54425943 422 72303
1695 1499629346 11454 1451.76651015 423 73327
1710 1499629361 11376 1206.74023717 411 46672
1725 1499629376 11353 1253.8724018 429 47167
1740 1499629391 9151 4564.12762749 447 88466
1755 1499629406 9691 4204.94351924 456 96105
1770 1499629421 9945 3511.5026698 435 91060
1785 1499629436 10279 2820.96100647 437 87136
1800 1499629451 10373 2921.23860717 431 98790
1815 1499629466 10017 2615.56724249 430 86511
1830 1499629481 10485 2326.83712365 421 84429
1845 1499629496 10898 1676.80678672 421 66866
1860 1499629511 11055 1507.46044724 423 72462
1875 1499629526 11390 1461.82899137 425 69655
1890 1499629541 11412 1169.28012042 422 47348
1905 1499629556 11040 1511.76750858 428 70235
1920 1499629571 11163 1421.71762316 421 71720
1935 1499629586 11148 1385.58471412 422 51602
1950 1499629601 11177 1255.99920382 433 51871
1965 1499629616 10909 1534.38587063 434 82788
1980 1499629631 11378 1282.13376837 431 56678
1995 1499629646 11405 1417.91642913 423 70969
2010 1499629661 11452 1256.9785201 428 44437
2025 1499629676 11470 1407.97798278 430 76171
2040 1499629691 11359 1237.92083753 428 63394
2055 1499629706 11265 1284.13784307 429 68195
2070 1499629721 11486 1104.6940753 426 52538
2085 1499629736 11462 1229.37057066 429 69955
2100 1499629751 11621 1021.63985827 429 44993
2115 1499629766 11836 1211.87458097 428 65152
2130 1499629781 11602 1087.77709114 431 43252
2145 1499629796 11347 1375.66965511 423 80982
2160 1499629811 11344 1391.32598624 413 60803
2175 1499629826 11428 1248.59641198 421 43984
2190 1499629841 11395 1281.50263363 417 49744
2205 1499629856 11233 1310.15075468 423 69141
2220 1499629871 11427 1253.21426739 428 47059
2235 1499629886 11508 1334.52575846 424 61556
2250 1499629901 11479 1318.48132334 424 68026
2265 1499629916 11463 1388.22656652 423 62442
2280 1499629931 11468 1108.76913738 421 45872
2295 1499629946 11260 1069.09494433 435 46202
2310 1499629961 11419 1255.19440725 427 60704
2325 1499629976 11504 1060.36550302 432 49494
2340 1499629991 11354 1197.22721319 433 64077
2355 1499630006 11859 1012.54728285 425 56022
2370 1499630021 11602 1284.33367938 427 65991
2385 1499630036 11441 1230.55272134 423 56952
2400 1499630051 11189 1295.71679004 427 47589
2415 1499630066 11360 1336.38841659 433 44987
2430 1499630081 11435 1256.85281557 424 68206
2445 1499630096 11176 1239.67697405 427 48392
2460 1499630111 11488 1426.16618947 425 70992
2475 1499630126 11545 1300.76900332 427 68210
2490 1499630141 11461 1293.94397097 425 56345
2505 1499630156 11537 1242.68298451 428 68055
2520 1499630171 11466 1262.50029703 431 70163
2535 1499630186 11393 1182.74976221 418 65924
2550 1499630201 11464 1096.27414455 428 61465
2565 1499630216 11711 1104.66737075 421 64560
2580 1499630231 11896 1163.47582699 425 72548
2595 1499630246 11933 1028.68897146 412 62270
2610 1499630261 11647 1306.52975473 425 64492
2625 1499630276 11537 1225.32811932 426 59194
2640 1499630291 11342 1297.05859544 429 48692
2655 1499630306 11403 1236.65152731 422 44043
2670 1499630321 11518 1329.97105232 408 74183
2685 1499630336 11536 1352.66440775 431 70686
2700 1499630351 11466 1261.15423323 431 54404
2715 1499630366 11521 1242.25641476 423 48025
2730 1499630381 10979 1461.32234637 427 74702
2745 1499630396 11031 1417.71259429 436 80141
2760 1499630411 11400 1192.14554481 426 48956
2775 1499630426 11354 1220.84765634 428 66436
2790 1499630441 11565 1070.90755904 417 64450
2805 1499630456 11763 1128.79537561 423 61441
2820 1499630471 11907 987.053696614 416 47274
2835 1499630486 11912 982.429641247 429 45276
2850 1499630501 11694 1138.05052612 427 45777
2865 1499630516 11447 1184.70713681 424 43436
2880 1499630531 11355 1456.05563081 426 83463
2895 1499630546 11378 1369.90985105 424 74310
2910 1499630561 11479 1331.62757556 408 70667
2925 1499630576 11428 1429.41911279 427 68787
2940 1499630591 11449 1241.01974199 426 45901
2955 1499630606 11583 1187.01769153 423 43775
