0.0 1561 683.602223519 537 7309
1.0 7526 756.223511933 556 9326
2.0 7837 772.33865629 559 9741
3.0 7906 786.000636132 561 10099
4.0 7951 795.655704435 562 10300
5.0 7984 802.188880501 563 10475
6.0 8022 808.689680904 565 10649
7.0 8060 814.144950239 565 10803
8.0 8097 819.541945235 566 10946
9.0 8139 824.037013732 567 11091
10.0 8188 828.516746964 567 11206
11.0 8245 833.119439216 568 11323
12.0 8294 836.850046305 568 11430
13.0 8325 841.360208234 569 11529
14.0 8352 844.405708176 569 11623
15.0 8377 848.221669141 570 11734
16.0 8400 851.185643676 570 11830
17.0 8421 853.789786774 570 11914
18.0 8441 856.50744305 571 12001
19.0 8461 858.919670284 571 12084
20.0 8478 861.65074131 571 12171
21.0 8490 864.384752295 572 12262
22.0 8501 867.28714968 572 12344
23.0 8511 869.40496893 572 12446
24.0 8520 871.415515125 573 12528
25.0 8526 873.542786588 573 12615
26.0 8533 875.623777658 573 12696
27.0 8538 877.750534036 574 12781
28.0 8544 879.842031276 574 12865
29.0 8550 882.128675421 574 12943
30.0 8555 883.95192177 574 13016
31.0 8560 886.0 575 13102
32.0 8564 887.765734865 575 13172
33.0 8568 889.572931243 575 13245
34.0 8572 891.296808027 575 13316
35.0 8576 893.041432409 576 13399
36.0 8579 894.761979523 576 13470
37.0 8583 896.478109047 576 13542
38.0 8587 898.042872028 576 13624
39.0 8590 899.821093329 577 13694
40.0 8594 901.417772179 577 13772
41.0 8597 902.945734804 577 13852
42.0 8600 904.597147906 577 13921
43.0 8604 906.31120483 578 13990
44.0 8607 907.795131073 578 14070
45.0 8610 909.270036898 578 14154
46.0 8613 910.69094648 578 14243
47.0 8616 911.956139296 578 14321
48.0 8619 913.350973066 579 14393
49.0 8621 914.838237067 579 14480
50.0 8625 916.444761019 579 14581
51.0 8627 918.009803869 579 14673
52.0 8630 919.694514499 579 14754
53.0 8633 921.190534037 580 14840
54.0 8635 923.343381413 580 14929
55.0 8638 924.909184731 580 15027
56.0 8641 926.459389288 580 15119
57.0 8644 928.122297976 580 15212
58.0 8646 929.774166129 581 15314
59.0 8649 931.717231782 581 15417
60.0 8652 933.275950617 581 15521
61.0 8655 934.867905107 581 15613
62.0 8658 936.677105517 581 15719
63.0 8661 938.46843314 582 15826
64.0 8663 940.337173571 582 15949
65.0 8666 942.193186135 582 16083
66.0 8668 944.15253005 582 16190
67.0 8671 946.187085095 582 16301
68.0 8674 948.029535405 583 16418
69.0 8677 950.262595286 583 16542
70.0 8679 952.669932348 583 16671
71.0 8682 954.850250039 583 16808
72.0 8684 957.328052446 584 16942
73.0 8687 960.354101361 584 17077
74.0 8690 963.033228918 584 17206
75.0 8692 965.565119503 584 17365
76.0 8695 969.023735519 584 17506
77.0 8699 972.13476432 585 17684
78.0 8701 975.804283655 585 17876
79.0 8704 979.784670221 585 18054
80.0 8707 984.107209607 585 18272
81.0 8711 988.967643556 586 18497
82.0 8714 995.681676039 586 18720
83.0 8717 1005.81558946 586 18999
84.0 8721 1019.92793863 587 19268
85.0 8725 1041.2252398 587 19557
86.0 8729 1072.19681029 587 19857
87.0 8734 1118.35280659 588 20132
88.0 8738 1157.41867965 588 20448
89.0 8743 1185.42397479 589 20834
90.0 8748 1214.62751492 589 21224
91.0 8754 1236.7202594 590 21741
92.0 8759 1262.65553497 590 22284
93.0 8766 1289.6646851 591 22925
94.0 8774 1311.51362936 592 23651
95.0 8783 1335.23031721 593 24601
96.0 8793 1361.4235197 594 25819
97.0 8805 1401.70182279 596 27382
98.0 8821 1498.02436562 599 30400
99.0 8844 1744.95243488 605 37983
100.0 9018 3260.01947847 779 72974
