0.0 0 0 0 0
1.0 0 0 0 0
2.0 25 816.900238707 389 8665
3.0 98 853.920956529 396 9229
4.0 130 867.541929822 399 9554
5.0 144 877.853062876 401 9796
6.0 152 886.17210518 403 9985
7.0 160 894.69547892 404 10140
8.0 165 900.104993876 405 10259
9.0 175 906.238379236 406 10413
10.0 179 911.244204371 407 10543
11.0 189 916.332908936 408 10663
12.0 197 921.147653745 409 10774
13.0 214 925.463127304 410 10901
14.0 240 929.456292679 411 11010
15.0 282 933.664286561 411 11111
16.0 347 937.624658379 412 11230
17.0 470 940.918699995 413 11330
18.0 655 944.183244927 413 11429
19.0 996 948.457695419 414 11540
20.0 1632 952.60957375 414 11651
21.0 2559 956.756499847 415 11753
22.0 3207 960.644575272 415 11855
23.0 3956 964.280560833 416 11977
24.0 4574 968.622733576 417 12075
25.0 5186 972.378527118 417 12191
26.0 5724 976.841338192 418 12298
27.0 6191 980.743595442 418 12428
28.0 6589 985.11116124 419 12547
29.0 6912 989.771185679 419 12678
30.0 7233 994.210239336 420 12804
31.0 7483 998.435776603 421 12931
32.0 7728 1004.28133508 421 13074
33.0 7920 1010.99851632 422 13227
34.0 8102 1017.14404093 422 13388
35.0 8275 1024.25143398 423 13528
36.0 8444 1031.70005331 423 13680
37.0 8607 1040.7122561 424 13821
38.0 8740 1051.33010991 424 14004
39.0 8882 1063.89896137 425 14190
40.0 8997 1077.92671365 425 14415
41.0 9094 1099.63812229 426 14667
42.0 9192 1125.69356399 426 14982
43.0 9276 1157.95898028 427 15266
44.0 9355 1203.36818971 428 15590
45.0 9438 1261.35680915 428 16049
46.0 9522 1323.85724306 429 16556
47.0 9594 1396.14934731 429 17221
48.0 9677 1456.07898137 430 18156
49.0 9772 1498.99566377 431 19447
50.0 9862 1542.23636321 431 20887
51.0 9950 1585.02996817 432 23067
52.0 10042 1629.09668221 432 26193
53.0 10134 1681.87722501 433 29598
54.0 10225 1745.66548915 434 33197
55.0 10311 1833.92284461 435 36840
56.0 10386 1942.57406551 435 40342
57.0 10463 2089.09071129 436 43870
58.0 10537 2293.05276869 437 47105
59.0 10592 2503.32718597 437 49866
60.0 10640 2726.66811328 438 52833
61.0 10679 2942.18643189 439 55792
62.0 10716 3145.82056068 440 59092
63.0 10748 3390.65701598 441 61786
64.0 10779 3637.67247014 442 63488
65.0 10808 3932.84197496 443 64824
66.0 10837 4227.12857623 444 66885
67.0 10861 4493.75689151 445 71247
68.0 10887 4813.19550818 447 76899
69.0 10910 5220.61873728 448 82971
70.0 10933 5618.50255851 449 90444
71.0 10953 6079.83215229 451 101229
72.0 10973 6664.73442832 453 114319
73.0 10991 7444.09934109 454 120476
74.0 11012 8391.55623231 456 122501
75.0 11030 9363.519851 459 123665
76.0 11054 11005.0142662 462 124389
77.0 11075 12908.8707484 466 124968
78.0 11095 15615.2727802 472 125397
79.0 11117 18458.4997765 479 125810
80.0 11138 21228.4471406 492 126175
81.0 11161 23432.1808631 509 126537
82.0 11181 24905.6669656 545 126943
83.0 11205 26326.0327433 747 127444
84.0 11232 27298.945987 1520 128293
85.0 11257 28065.9753973 1832 133333
86.0 11282 28749.0557584 2060 149444
87.0 11306 29579.1977748 2362 179359
88.0 11330 30739.2076183 2637 184372
89.0 11356 32328.1307842 3023 186871
90.0 11386 34024.0884815 3485 192399
91.0 11417 35723.6941539 4038 231112
92.0 11447 37567.3479634 4738 262227
93.0 11482 39468.0796087 5507 315524
94.0 11521 42427.9181907 6689 388839
95.0 11560 47100.1442461 36936 497417
96.0 11606 57353.7369576 60352 625999
97.0 11656 77984.4248039 61653 813517
98.0 11730 116385.044752 62837 1122736
99.0 11842 203188.336331 64432 1373345
100.0 12497 1793024.9145 4497720 22895028
