1 258.499729 429.822988
2 277.198527 441.090775
4 309.968284 389.74743
8 289.41448 411.512979
16 293.404276 417.334026
32 293.108086 425.199353
64 292.388839 344.755833
128 287.947793 354.84483
256 268.867821 392.398556
512 278.097085 404.222964
1024 300.939204 398.295352
