1 1944.703738 2586.368869
2 2134.285573 2740.497701
4 2146.826395 2797.466901
8 2111.582534 2866.466375
16 1816.558877 2830.619167
32 1843.660056 2892.744159
64 2337.064766 2924.224348
128 2388.918788 2939.478911
256 2324.138308 2946.406434
512 2317.961804 2956.953101
1024 2233.722869 2924.514706
