1 1343.302203 1646.739013
2 1559.274878 1696.642775
4 1612.124674 1723.91961
8 1611.737294 1732.891317
16 1597.842824 1739.999075
32 1564.765009 1737.702996
64 1525.175631 1735.725552
128 1436.151182 1725.400923
256 1433.08676 1735.523294
512 1607.920608 1741.281828
1024 1633.348561 1744.576242
