1 2944.793866 3305.982183
2 3108.637086 3409.961755
4 3135.76263 3445.248485
8 3092.626619 3464.301987
16 3003.037945 3456.441681
32 2914.553458 3467.119672
64 2826.483111 3448.416465
128 2827.980814 3475.233628
256 3148.246413 3488.279867
512 3212.453775 3495.138359
1024 3181.040525 3493.384278
