0 1499679796 7968 15338.9290043 424 669776
15 1499679811 10645 9429.74596689 404 668318
30 1499679826 11872 1001.47790789 407 20029
45 1499679841 11986 970.667296245 402 17030
60 1499679856 11023 6630.73502713 391 669352
75 1499679871 11790 1032.5119854 381 44052
90 1499679886 11830 1009.19918747 400 18439
105 1499679901 11251 6573.83974554 408 670916
120 1499679916 11613 1075.59564893 394 21905
135 1499679931 11289 6545.897723 391 669442
150 1499679946 11980 994.067905125 397 15814
165 1499679961 11774 1000.69276004 410 20170
180 1499679976 10967 7627.95011782 392 774707
195 1499679991 11921 995.513435369 403 20336
210 1499680006 11817 1027.17866021 399 21308
225 1499680021 11317 6475.64174426 405 662561
240 1499680036 11541 1077.7369809 386 21602
255 1499680051 11802 1008.25889532 395 19851
270 1499680066 11325 6508.71700107 403 671733
285 1499680081 11781 999.945998542 398 20732
300 1499680096 11605 1095.27485135 389 23609
315 1499680111 11285 6566.24184751 399 671232
330 1499680126 11629 1005.18505759 405 14862
345 1499680141 11345 6570.41300072 397 672708
360 1499680156 11479 1072.77211 389 21743
375 1499680171 11692 1015.83561662 394 18018
390 1499680186 11270 6417.06989209 408 655368
405 1499680201 11885 993.886311406 396 18633
420 1499680216 11483 1076.96007354 391 24033
435 1499680231 11292 6468.86705691 399 662880
450 1499680246 11913 992.816700101 399 16103
465 1499680261 11941 987.718077186 393 20947
480 1499680276 10891 6981.49231898 399 698682
495 1499680291 11816 1016.5284059 409 19381
510 1499680306 11771 1014.82658617 405 15561
525 1499680321 11194 6655.43875338 406 676638
540 1499680336 11491 1086.09253749 400 21837
555 1499680351 11806 994.136308561 393 16315
570 1499680366 11203 6657.93849476 401 680795
585 1499680381 11724 994.844208909 409 16797
600 1499680396 10953 7612.53604261 392 779362
615 1499680411 11819 1024.89658015 401 25765
630 1499680426 11792 1009.70589777 407 17955
645 1499680441 11246 6623.77822696 412 676610
660 1499680456 11562 1102.16514189 396 27226
675 1499680471 11805 1026.52569378 403 22337
690 1499680486 11271 6864.68083745 406 704020
705 1499680501 11841 1008.48549816 408 19753
720 1499680516 11432 1072.79821029 386 16628
735 1499680531 11233 6693.67537307 395 682004
750 1499680546 11748 1013.90088273 410 21320
765 1499680561 11929 998.018035909 403 17590
780 1499680576 10828 7888.58092435 399 797058
795 1499680591 11832 1024.96878001 394 24852
