0 1501951807 3028 2179.87683138 1023 22672
1 1501951808 16323 14850.6318721 1029 131235
2 1501951809 13370 14993.2595522 796 133601
3 1501951810 15019 17484.7714026 856 148929
4 1501951811 14234 16455.9419967 887 165060
5 1501951812 14313 16721.700392 760 153271
6 1501951813 13939 15871.8872854 786 146108
7 1501951814 13761 16204.3969033 705 159676
8 1501951815 14847 18801.3811993 736 149367
9 1501951816 15600 15533.1321375 803 156873
10 1501951817 13151 18591.8923459 871 164019
11 1501951818 13227 16500.301573 825 177436
12 1501951819 9733 24178.2163527 746 259660
13 1501951820 9878 30734.3023022 724 281262
14 1501951821 10006 29626.5963283 670 288057
15 1501951822 11344 30278.1902696 754 246842
16 1501951823 11440 25226.466221 797 253276
17 1501951824 9416 31097.6128023 824 285494
18 1501951825 8756 33341.2706417 771 294367
19 1501951826 10033 20962.4651222 741 268495
20 1501951827 10401 29254.8805843 725 279177
21 1501951828 10580 30182.4741531 667 289846
22 1501951829 10678 28514.2417048 663 287516
23 1501951830 10585 29059.1892523 650 275198
24 1501951831 9627 29938.1499595 791 276021
25 1501951832 10313 28610.4017273 693 267366
26 1501951833 11629 24994.1788023 770 261634
27 1501951834 12837 18233.3909627 770 192647
28 1501951835 11203 27896.2101727 764 270257
29 1501951836 11403 26739.1875718 654 262981
30 1501951837 9645 36773.9176047 784 369100
31 1501951838 14361 18014.5536165 814 163692
32 1501951839 16642 14316.5756031 691 174394
33 1501951840 13322 21303.0229076 875 188753
34 1501951841 12229 25394.748335 750 275805
35 1501951842 10349 19946.8762968 717 261299
36 1501951843 12162 27900.7584664 706 281433
37 1501951844 9703 34250.9584245 733 314496
38 1501951845 8684 26192.095697 669 313206
39 1501951846 12112 30559.9183081 780 306951
40 1501951847 8262 36937.3162804 802 305160
41 1501951848 10876 22964.6155422 719 304338
42 1501951849 10594 33707.3923495 747 327291
43 1501951850 8744 25381.1703828 781 302885
44 1501951851 11942 31668.117879 724 314742
45 1501951852 7529 32687.6731965 839 363301
46 1501951853 10147 36800.2256651 734 343221
47 1501951854 9426 26515.3377124 913 327961
48 1501951855 8484 40584.9082419 931 347576
49 1501951856 11523 24311.5779208 696 332612
50 1501951857 6828 30646.2201911 716 323609
51 1501951858 10490 37671.1581186 644 351819
52 1501951859 9988 27159.0648587 666 347483
53 1501951860 6866 32515.3816062 649 344800
54 1501951861 11503 35819.1524048 760 354350
55 1501951862 9302 27087.0487872 690 333357
56 1501951863 9371 38546.3901942 964 340827
57 1501951864 11685 23505.5782316 722 323174
58 1501951865 7871 42614.8814031 773 354348
59 1501951866 12476 23231.7567997 791 328882
60 1501951867 8230 28399.5623734 677 330014
61 1501951868 10291 38517.1450526 744 373936
62 1501951869 11396 23064.7517654 687 315685
63 1501951870 8915 38131.2000205 976 332521
64 1501951871 9197 40172.2756264 649 485868
65 1501951872 10999 26003.4550974 730 345485
66 1501951873 3285 50211.4943315 1214 383718
67 1501951874 11937 26589.8422711 758 369026
68 1501951875 7476 32749.2208915 770 354156
69 1501951876 7548 35101.20129 724 383384
70 1501951877 7655 30167.4199759 785 334074
71 1501951878 7951 49660.4054756 850 430434
72 1501951879 7892 30312.9599182 787 333145
73 1501951880 12564 25576.9247956 620 362241
74 1501951881 8572 32339.0223569 639 397434
75 1501951882 9593 26724.9652572 752 326858
76 1501951883 7784 33448.9447517 607 403675
77 1501951884 7964 33280.8452417 660 390012
78 1501951885 9472 35406.8631624 759 320627
79 1501951886 9789 31571.2910411 821 423460
80 1501951887 9737 29337.0568224 689 362557
81 1501951888 10577 28026.8724263 731 360786
82 1501951889 3712 48652.4301654 1162 397988
83 1501951890 12960 24023.161324 682 347584
84 1501951891 8292 31991.185411 718 368465
85 1501951892 8121 30938.8768542 701 349494
86 1501951893 8331 39126.3891894 699 447301
87 1501951894 7260 34982.2539583 811 367659
88 1501951895 13033 25951.4941766 774 291752
89 1501951896 13116 16202.9911128 635 226576
90 1501951897 8469 29370.1790086 681 343504
91 1501951898 9606 37264.1184117 800 332182
92 1501951899 7493 10383.1801005 833 68589
93 1501951900 10154 36041.4940173 741 341301
94 1501951901 12263 22696.0153992 738 331675
95 1501951902 10763 24357.9778717 750 316739
96 1501951903 10097 24286.1270276 789 309248
97 1501951904 8779 28516.909545 643 341952
98 1501951905 9240 36153.7834396 745 343896
99 1501951906 12958 19249.9823636 823 273475
100 1501951907 12101 24601.5878756 731 355480
101 1501951908 10132 28566.0978959 711 363916
102 1501951909 8884 32103.6317416 952 382501
103 1501951910 9116 29694.9204579 659 366058
104 1501951911 9098 28044.7126389 634 340607
105 1501951912 9600 39610.4162311 669 354840
106 1501951913 10044 28698.8741068 565 362525
107 1501951914 10452 27087.3392566 703 348069
108 1501951915 8974 30820.7767261 775 381536
109 1501951916 8960 31343.5305605 743 376353
110 1501951917 10220 35699.1816153 760 461571
111 1501951918 8061 33831.047752 680 381888
112 1501951919 10880 29432.9886692 692 386153
