1 20093.545271 20200.205208
2 19395.776505 19405.454385
4 19430.962402 19614.248247
8 19006.790336 19075.528793
16 19866.76182 19625.798579
32 19718.390104 19883.147955
64 20243.507926 19929.139773
128 20346.666664 19933.67472
256 20544.072773 20054.752196
512 19923.324992 20195.639674
1024 20412.445048 20247.280664
