1 49579.103542 48881.098682
2 49596.576979 48857.654342
4 49945.888946 48986.822546
8 50568.931555 49254.957266
16 50365.835952 49543.582541
32 50637.730775 49554.114171
64 50562.596396 49404.863027
128 50703.613577 49374.369837
256 50893.162304 49807.435219
512 50565.202138 50117.077456
1024 50940.510553 49836.698325
