1 51969.528948 51221.383296
2 52534.159575 51593.749005
4 52808.592077 51662.840255
8 52834.443814 51790.479224
16 52719.85642 51829.336632
32 52671.258006 51662.239403
64 52587.161235 51743.404199
128 53130.077879 52167.964966
256 52871.785163 52575.93916
512 53162.046948 52435.036541
1024 53167.424369 52572.832194
