1 33192.492977 32762.595026
2 33458.56198 33117.761752
4 33579.85274 33431.456601
8 33558.524472 33361.795041
16 33512.021026 33146.556055
32 33671.445605 33031.442761
64 33660.655555 33244.932895
128 33859.986804 33471.78147
256 33878.225173 33587.943746
512 33970.561081 33558.977314
1024 33993.523257 33414.112639
