1 30822.173684 30475.697764
2 31016.49094 30799.052166
4 31044.737001 30727.637584
8 31322.380176 30960.623096
16 31347.149902 31002.435807
32 30939.424353 30716.266784
64 31367.877799 30912.665398
128 31232.167187 31047.630209
256 31369.217124 31180.494732
512 31469.595704 31183.349525
1024 31508.776559 31099.632533
