0.0 0 0 0 0
1.0 0 0 0 0
2.0 2655 846.049052951 586 9742
3.0 4941 956.211796622 599 11164
4.0 6939 1061.048538 608 12572
5.0 8227 1150.19433141 615 13563
6.0 9062 1236.57308721 619 14794
7.0 9770 1313.17097135 625 15810
8.0 10278 1387.02631554 628 16816
9.0 10742 1458.86531249 632 17897
10.0 11126 1536.45891582 635 18928
11.0 11470 1607.91542066 638 20036
12.0 11790 1675.23013344 641 20958
13.0 12044 1736.13305942 644 21835
14.0 12325 1808.01299774 647 22737
15.0 12546 1872.12205799 649 23543
16.0 12780 1930.36628649 651 24454
17.0 12981 1989.03720428 654 25416
18.0 13218 2044.73592427 656 26314
19.0 13426 2109.78695607 658 26966
20.0 13580 2171.39839735 660 27837
21.0 13779 2224.82651009 662 28591
22.0 13980 2283.94789783 664 29352
23.0 14129 2341.36391874 666 30026
24.0 14311 2393.36875554 668 30732
25.0 14432 2451.08751374 670 31524
26.0 14577 2513.34617592 672 32254
27.0 14714 2560.85278765 674 32894
28.0 14863 2619.60130554 676 33633
29.0 14994 2671.35059474 678 34367
30.0 15125 2727.62167465 680 35067
31.0 15260 2782.66401134 682 35811
32.0 15391 2837.79456621 684 36529
33.0 15519 2888.2210788 685 37375
34.0 15640 2942.55790087 687 38103
35.0 15766 2997.02152144 689 38831
36.0 15883 3060.13218669 691 39656
37.0 15999 3102.1723034 693 40470
38.0 16122 3161.36663486 694 41231
39.0 16220 3223.68857057 696 42102
40.0 16366 3282.39272483 698 42853
41.0 16471 3344.35853341 700 43586
42.0 16597 3402.43442259 701 44416
43.0 16731 3463.10164448 703 45228
44.0 16852 3518.91588419 705 46026
45.0 16982 3579.36502749 707 46812
46.0 17099 3639.08848477 708 47516
47.0 17223 3706.49119789 710 48228
48.0 17343 3771.78485601 712 48897
49.0 17465 3838.32281081 714 49476
50.0 17582 3909.96547299 715 50137
51.0 17704 3978.63883759 717 50776
52.0 17831 4046.09750253 719 51438
53.0 17947 4117.42103749 721 52118
54.0 18081 4183.12717952 722 52778
55.0 18192 4253.66230441 724 53359
56.0 18327 4328.36724412 726 54129
57.0 18459 4399.8105641 728 54739
58.0 18592 4469.92539088 730 55511
59.0 18716 4539.05573881 731 56160
60.0 18840 4610.58239271 733 56787
61.0 18968 4682.4805392 735 57545
62.0 19132 4760.9483299 737 58226
63.0 19271 4844.12458552 739 58973
64.0 19399 4929.39479044 741 59766
65.0 19552 5001.78028306 743 60522
66.0 19680 5088.78570977 745 61360
67.0 19810 5177.29292198 747 62201
68.0 19946 5264.71993557 749 63143
69.0 20072 5351.76802562 751 64132
70.0 20195 5455.61957985 753 65050
71.0 20329 5558.35209392 755 65966
72.0 20465 5646.30897135 757 66849
73.0 20586 5746.67199342 759 67862
74.0 20717 5838.36158524 761 69057
75.0 20857 5933.6004247 764 70188
76.0 21000 6039.32438274 767 71433
77.0 21138 6125.84369699 769 72367
78.0 21263 6255.19560046 772 73884
79.0 21402 6360.09292385 775 75379
80.0 21534 6485.50082877 778 76739
81.0 21676 6611.65266783 780 78498
82.0 21838 6747.66789343 783 80646
83.0 22017 6893.21992976 787 82879
84.0 22168 7024.6691737 791 85310
85.0 22329 7159.47875198 794 88026
86.0 22509 7335.36672567 798 91345
87.0 22686 7496.20197167 803 94863
88.0 22901 7696.40474507 807 99374
89.0 23111 7941.85608029 813 104323
90.0 23299 8223.34743277 819 110109
91.0 23516 8537.4451682 825 116319
92.0 23767 8925.18806525 832 123209
93.0 24057 9356.46541168 842 132007
94.0 24384 9993.46306342 854 140013
95.0 24717 10931.697215 868 154107
96.0 25126 12594.0124265 891 170645
97.0 25584 24249.508428 921 457440
98.0 26160 93747.5521547 972 1165313
99.0 27014 157313.733898 1054 1489954
100.0 31703 784660.122261 1662793 2299423
