0 1498924831 795 14094.7304337 536 96353
1 1498924832 1082 13833.0334706 546 86629
2 1498924833 1063 13420.5627676 535 87057
3 1498924834 1111 13557.4373316 561 73545
4 1498924835 1051 15050.9205699 496 129475
5 1498924836 1139 14066.0774205 535 80011
6 1498924837 1060 14435.9917567 546 77244
7 1498924838 1061 15102.4428157 518 96002
8 1498924839 1060 13944.9388668 491 76349
9 1498924840 1066 15106.0031444 502 134875
10 1498924841 1070 13482.1097756 531 85420
11 1498924842 1089 13701.6469083 545 78467
12 1498924843 1108 13331.7821014 528 79026
13 1498924844 1144 13927.0583039 509 81614
14 1498924845 1143 14351.3550231 510 103351
15 1498924846 1054 14978.7250793 533 95739
16 1498924847 1091 14174.4314524 534 86233
17 1498924848 1061 14704.5254599 456 107325
18 1498924849 1084 14698.4339642 485 124988
19 1498924850 1140 13191.4878615 472 95605
20 1498924851 1081 14219.4557209 460 80450
21 1498924852 1137 13726.5550303 505 75652
22 1498924853 1139 13670.4685728 505 79001
23 1498924854 1098 13650.4957419 524 90213
24 1498924855 1074 14443.5994821 514 99144
25 1498924856 1101 13218.6922954 515 76085
26 1498924857 1102 14980.3943873 466 82644
27 1498924858 1117 14502.7944893 513 96410
28 1498924859 1060 15501.5062816 468 101185
29 1498924860 1178 12435.3548803 516 67901
30 1498924861 1021 16346.8633994 543 94233
31 1498924862 1074 14500.211964 536 79006
32 1498924863 1058 16376.441219 481 101392
33 1498924864 1115 13690.7325589 526 84952
34 1498924865 1091 14409.4415575 495 86339
35 1498924866 1155 12865.3355572 455 70609
36 1498924867 1160 12766.2945681 459 76888
37 1498924868 1104 13647.0748514 524 86615
38 1498924869 1124 13882.9191815 466 74260
39 1498924870 1101 13744.6545246 484 83463
40 1498924871 1097 14023.5340767 443 94467
41 1498924872 1165 13071.3335968 520 92388
42 1498924873 1130 13180.9394582 468 79945
43 1498924874 1110 13806.3471997 476 94167
44 1498924875 1161 13442.7278482 516 76670
45 1498924876 1151 13077.5749281 522 66569
46 1498924877 1143 13263.6431647 456 75648
47 1498924878 1110 13653.9974733 465 72613
