1 11369.712572 11333.282932
2 11437.501766 11431.210038
4 11500.745214 11502.313948
8 11527.093811 11514.117031
16 11558.482819 11546.142831
32 11582.0201 11560.921019
64 11571.812264 11562.568601
128 11577.85069 11577.220089
256 11570.924728 11558.207495
512 11576.865841 11551.053177
1024 11589.362853 11586.2427
