1 602.456673 620.877075
2 610.297513 617.778608
4 607.135364 609.771681
8 611.392871 592.280556
16 596.889171 671.577359
32 482.391713 672.870499
64 665.052232 666.351811
128 654.075432 647.063928
256 642.557532 614.365926
512 631.021661 610.932139
1024 616.778755 681.180711
