1 7582.327091 7595.428467
2 7649.288301 7626.373054
4 7675.896264 7660.300505
8 7699.713666 7684.924403
16 7724.483108 7697.00452
32 7712.776128 7708.354604
64 7725.597348 7717.539421
128 7727.699287 7729.742222
256 7723.696758 7737.144395
512 7729.107536 7731.270835
1024 7737.71938 7738.343474
