1 5844.794217 5998.202908
2 6077.586995 6095.865876
4 6198.278272 6342.396976
8 6385.792005 6502.576502
16 6428.785221 6537.185817
32 6420.961605 6530.837969
64 6471.639576 6583.408609
128 6389.006698 6620.521314
256 6392.802907 6260.710939
512 6304.882185 6760.859126
1024 6574.41424 6706.500122
