0.0 0 0 0 0
1.0 0 0 0 0
2.0 27 8587.58941729 583 65741
3.0 57 10803.8768505 595 88852
4.0 107 17157.2666529 600 114399
5.0 214 18543.9691005 603 126143
6.0 298 19363.0072303 606 132801
7.0 352 19916.6680446 608 138436
8.0 386 20425.4690032 609 142778
9.0 412 20919.6337922 610 146512
10.0 432 21353.2671505 611 149564
11.0 448 21691.4371124 612 152796
12.0 462 22043.1641104 613 155783
13.0 475 22342.228358 614 158399
14.0 486 22599.3095691 615 161084
15.0 495 22907.6426111 616 163326
16.0 503 23158.7985224 617 165810
17.0 510 23449.2216928 617 168092
18.0 518 23736.9325314 618 170307
19.0 524 23944.4324218 619 172516
20.0 531 24205.7177543 619 174727
21.0 537 24415.0949824 620 176472
22.0 542 24635.2023535 620 178476
23.0 548 24861.6232978 621 180444
24.0 553 25079.8422044 622 182211
25.0 558 25313.3367812 622 183729
26.0 562 25523.7238466 623 185521
27.0 567 25754.0199386 623 187388
28.0 571 25959.9403697 624 189057
29.0 575 26177.869814 624 190789
30.0 579 26391.3499086 625 192698
31.0 583 26591.7399393 626 194352
32.0 588 26831.387534 626 196077
33.0 592 27033.3571907 627 198151
34.0 595 27226.9919932 627 199815
35.0 599 27442.355165 628 201714
36.0 602 27663.1882111 628 203505
37.0 606 27889.097368 629 205255
38.0 610 28103.4574741 629 207045
39.0 614 28320.7889368 630 208960
40.0 618 28510.6243881 630 210830
41.0 621 28695.2360506 631 212432
42.0 624 28896.875056 631 214295
43.0 627 29107.8960765 632 216082
44.0 631 29302.2936133 632 218130
45.0 634 29505.7230889 633 220186
46.0 637 29707.9942776 633 222674
47.0 640 29904.7492048 634 224449
48.0 643 30127.5803542 634 226521
49.0 647 30336.9923691 635 228528
50.0 650 30556.6096123 635 230545
51.0 653 30772.3559547 636 232868
52.0 656 31018.81961 636 235195
53.0 659 31256.4773287 637 237466
54.0 662 31484.8197549 637 239717
55.0 666 31739.3545461 638 242069
56.0 669 31988.4522445 638 244589
57.0 672 32217.4618491 639 246885
58.0 676 32488.5953528 640 249183
59.0 680 32731.3749635 640 251835
60.0 683 33016.8000267 641 254135
61.0 686 33317.7510195 641 257055
62.0 689 33608.9358207 642 259751
63.0 693 33919.4571596 643 262170
64.0 697 34229.4234979 643 265053
65.0 700 34509.4759305 644 268461
66.0 703 34841.8548875 644 271178
67.0 706 35212.2792929 645 274232
68.0 710 35596.8872796 646 277500
69.0 714 35960.47686 647 280615
70.0 718 36338.8116069 647 283278
71.0 721 36794.101443 648 287208
72.0 725 37269.7238922 649 290406
73.0 729 37705.631582 649 294045
74.0 732 38165.1019257 650 298244
75.0 736 38666.5460444 651 301946
76.0 739 39230.7079212 652 305831
77.0 744 39797.5236416 653 310126
78.0 748 40446.2756258 654 314990
79.0 753 41097.5223706 654 319586
80.0 758 41796.9260592 655 325137
81.0 762 42528.3412209 656 330057
82.0 767 43447.0119916 658 336321
83.0 771 44088.2307084 659 343386
84.0 776 45012.1866609 660 349821
85.0 782 46061.3501105 662 356280
86.0 787 47375.6035845 663 363821
87.0 794 48514.2843501 665 372017
88.0 800 50130.6830993 666 381012
89.0 808 51608.4313945 668 392210
90.0 816 53188.1395802 670 405144
91.0 825 55546.6957883 673 418987
92.0 837 58417.9982882 676 435024
93.0 847 62210.6042568 678 452603
94.0 861 67319.7105237 682 477597
95.0 877 75943.6147546 687 514643
96.0 899 88334.3934999 694 569048
97.0 934 113130.389891 706 673625
98.0 996 172217.679092 742 872681
99.0 1204 274919.828003 63101 1313260
100.0 1442 6114207.27786 1185094 13210394
