0 1500665954 16364 1956.00153374 646 21759
15 1500665969 21771 1755.24015451 640 19166
30 1500665984 25801 2109.24844435 608 164974
45 1500665999 31027 970.791429711 581 15422
60 1500666014 32811 997.406135935 673 72215
75 1500666029 33342 752.321739683 641 13241
90 1500666044 33665 897.689812797 640 60405
105 1500666059 34183 685.705476134 668 20796
120 1500666074 33093 1026.15593357 632 65016
135 1500666089 34133 678.573503756 699 14648
150 1500666104 34087 865.149698029 703 59773
165 1500666119 34347 687.313611098 621 14863
180 1500666134 33502 913.413378488 508 59206
195 1500666149 33928 720.007638848 603 27722
210 1500666164 34440 791.671649107 660 50444
225 1500666179 34191 694.87912618 623 15422
240 1500666194 34179 874.129281056 602 59152
255 1500666209 34161 693.411854528 681 15200
270 1500666224 34153 688.851943454 657 15353
285 1500666239 33659 942.78629604 593 69011
300 1500666254 32819 792.272049236 582 22235
315 1500666269 34247 781.41474263 704 52502
330 1500666284 34627 650.249951942 695 12492
345 1500666299 33832 836.434695598 522 49864
360 1500666314 33796 759.911836992 549 21592
375 1500666329 34355 834.641240294 648 59849
390 1500666344 34152 689.063857708 573 14490
405 1500666359 33421 864.779740743 539 52848
420 1500666374 34164 729.50188485 546 25889
435 1500666389 34513 781.303398175 686 52415
450 1500666404 34472 664.053461703 691 12557
465 1500666419 33685 873.943362009 578 55143
480 1500666434 32580 785.445733326 541 18661
495 1500666449 33375 860.504503184 661 55707
510 1500666464 34402 670.999254843 736 15128
525 1500666479 33821 856.908979997 629 54295
540 1500666494 34038 726.940162599 627 22754
555 1500666509 34181 847.91567977 657 61831
570 1500666524 34308 703.103121882 645 18286
585 1500666539 33910 815.238615376 613 50598
600 1500666554 33896 754.876148782 543 21990
615 1500666569 33796 866.026558484 622 52350
630 1500666584 34193 709.964787859 633 12985
645 1500666599 32600 1304.77469319 555 113724
660 1500666614 33747 772.711459731 583 19453
675 1500666629 33365 1292.60125329 582 115559
690 1500666644 34253 707.451058378 622 13417
705 1500666659 33656 875.210260452 607 51714
720 1500666674 33729 762.979029856 529 20630
735 1500666689 33667 881.385273306 657 53369
750 1500666704 34348 681.145358936 652 13136
765 1500666719 33922 837.612678987 584 52869
780 1500666734 33641 788.861838347 550 26805
795 1500666749 33981 840.760370141 557 50795
810 1500666764 34139 730.529260194 633 14623
825 1500666779 32751 802.461837099 579 17469
840 1500666794 33491 917.724904315 551 57292
855 1500666809 33598 753.373081547 661 22440
870 1500666824 33435 1164.29248902 640 102417
885 1500666839 33918 737.712681198 628 17443
900 1500666854 33782 932.342748135 549 59514
915 1500666869 34309 713.7870831 607 16278
930 1500666884 33967 830.721373265 693 48181
945 1500666899 33798 753.236350689 554 17276
960 1500666914 33600 908.957094697 569 60126
975 1500666929 33966 745.184540902 552 22642
990 1500666944 33949 893.7303844 650 65448
1005 1500666959 32963 800.598526104 673 15019
1020 1500666974 33552 947.390626933 650 62561
1035 1500666989 34219 712.266101959 703 14940
1050 1500667004 33422 860.380729677 595 53064
1065 1500667019 33445 771.639164377 631 18111
1080 1500667034 33540 927.29768683 610 61189
1095 1500667049 34359 695.335170979 660 19012
1110 1500667064 34153 917.768489326 612 55801
1125 1500667079 33692 774.23123161 531 15841
1140 1500667094 33566 797.190065166 568 23499
1155 1500667109 33797 891.067898647 635 61983
1170 1500667124 34118 719.200250278 660 13862
1185 1500667139 33291 931.4327673 548 56579
1200 1500667154 33192 785.44064066 537 21913
1215 1500667169 33983 834.806564421 596 47196
1230 1500667184 34162 715.707342424 666 13016
1245 1500667199 32987 838.542783643 664 30730
1260 1500667214 33504 918.693093476 519 53932
1275 1500667229 34210 720.292301778 579 19576
1290 1500667244 34154 824.191725268 649 50541
1305 1500667259 33920 752.253281814 605 18988
