0.0 0 0 0 0
1.0 0 0 0 0
2.0 0 0 0 0
3.0 0 0 0 0
4.0 0 0 0 0
5.0 0 0 0 0
6.0 0 0 0 0
7.0 0 0 0 0
8.0 0 0 0 0
9.0 0 0 0 0
10.0 0 0 0 0
11.0 0 0 0 0
12.0 0 0 0 0
13.0 0 0 0 0
14.0 0 0 0 0
15.0 0 0 0 0
16.0 0 0 0 0
17.0 0 0 0 0
18.0 0 0 0 0
19.0 0 0 0 0
20.0 0 0 0 0
21.0 0 0 0 0
22.0 0 0 0 0
23.0 0 0 0 0
24.0 0 0 0 0
25.0 0 0 0 0
26.0 0 0 0 0
27.0 0 0 0 0
28.0 0 0 0 0
29.0 0 0 0 0
30.0 0 0 0 0
31.0 0 0 0 0
32.0 0 0 0 0
33.0 0 0 0 0
34.0 0 0 0 0
35.0 16 47.906158268 0 26908
36.0 27 228.08331811 16738 33506
37.0 29 378.386046254 18060 40313
38.0 30 466.373241085 19408 81992
39.0 31 532.219879373 20606 92338
40.0 32 593.939390847 22727 97783
41.0 33 685.297745509 25370 101717
42.0 34 891.881718615 27351 104389
43.0 36 2759.22851536 28884 106461
44.0 48 3496.42260032 30051 108873
45.0 64 6564.04646541 31003 111248
46.0 64 9956.36605394 31936 113610
47.0 94 11402.9377794 32846 115673
48.0 127 12232.4429285 33743 117911
49.0 158 12720.7894802 34557 119857
50.0 191 13174.2692397 35370 122245
51.0 223 13578.1553607 36210 125111
52.0 255 13933.3007217 37200 127404
53.0 287 14243.1024359 38189 130708
54.0 319 14545.109728 39217 133992
55.0 352 14826.029745 40320 138284
56.0 384 15104.033501 41417 143661
57.0 416 15383.8046009 42579 150091
58.0 442 15683.5592899 43911 158842
59.0 445 15931.9216983 45241 168562
60.0 469 16183.8416638 47009 178144
61.0 472 16472.3444294 48893 186840
62.0 475 16738.0269447 50968 194892
63.0 477 16963.3384096 53853 201565
64.0 480 17259.2146113 56834 206488
65.0 504 17532.0474845 60885 210994
66.0 506 17798.4589501 64500 214815
67.0 508 18115.3727811 67750 218539
68.0 510 18435.6197075 71391 222120
69.0 533 18781.0140035 74146 225701
70.0 538 19112.8223452 76964 229705
71.0 542 19461.4005662 79449 233705
72.0 569 19794.3536646 82072 238551
73.0 574 20256.1027594 84258 244199
74.0 606 20679.4995587 86338 251133
75.0 637 21212.5678078 88308 263516
76.0 669 21839.0411877 90027 293713
77.0 701 22484.9178117 91809 489151
78.0 734 23103.696306 93615 535166
79.0 767 23864.9012569 95632 574136
80.0 799 24617.3952928 97615 634200
81.0 830 25569.742705 99542 743965
82.0 859 26826.1772901 101528 981821
83.0 865 28762.0989672 103614 1241591
84.0 894 33551.3234463 105545 1469816
85.0 896 50406.8343085 108253 1713469
86.0 925 86104.698571 111792 1994693
87.0 929 113445.394459 116573 2396413
88.0 957 144489.783891 128704 2864184
89.0 959 162951.728009 267721 3474811
90.0 988 194466.67597 830646 4039687
91.0 992 248075.760529 1455817 4581621
92.0 1022 357878.860046 2492450 4869398
93.0 1051 465212.113729 3656821 5170001
94.0 1084 609471.86698 4580528 5541213
95.0 1117 772400.912077 4920346 5996274
96.0 1213 949054.843024 5378677 6636370
97.0 1661 1265305.23699 6047264 7667666
98.0 2304 1684662.01063 7661624 9169643
99.0 2560 2271714.87603 9695230 10220893
100.0 3032 9391127.26491 16369142 26088216
