0 1499241386 2780 6211.43469739 701 36721
15 1499241401 3350 5730.77970262 697 39369
30 1499241416 3817 5454.36843273 672 99646
45 1499241431 4209 4887.27040381 672 37918
60 1499241446 4588 4599.82890986 658 49149
75 1499241461 4958 4207.63389567 613 37491
90 1499241476 5237 4035.30209526 638 60926
105 1499241491 5423 3815.4078419 659 35286
120 1499241506 5807 3430.42300599 620 35319
135 1499241521 5924 3170.18406406 601 37655
150 1499241536 6080 3084.6789136 595 38046
165 1499241551 6269 2912.70784666 598 31486
180 1499241566 6291 2819.74679714 598 33433
195 1499241581 6379 2786.86436699 602 57928
210 1499241596 6892 2485.50135788 601 41273
225 1499241611 3782 31831.1009235 588 1052908
240 1499241626 6275 15193.4239722 607 1015189
255 1499241641 6416 5682.8396071 596 279844
270 1499241656 3662 61921.2031052 0 3368112
285 1499241671 6684 6749.20928702 607 387764
300 1499241686 3491 43188.4043813 614 1271101
315 1499241701 6849 3526.88828856 582 170252
330 1499241716 3225 43410.9131095 605 1246194
345 1499241731 6759 8469.16808193 589 599242
360 1499241746 4418 39521.6331773 0 2202035
375 1499241761 6194 7682.00676907 589 509194
390 1499241776 4446 39226.1507416 0 1268838
405 1499241791 6395 7576.48619084 599 495807
420 1499241806 4252 42427.7881229 0 1560234
435 1499241821 6527 3720.66015648 590 160859
450 1499241836 4722 52475.875724 0 3173833
465 1499241851 7354 3435.33302607 592 182680
480 1499241866 4831 30029.2705206 605 1387556
495 1499241881 7570 2022.15528583 604 30533
510 1499241896 4116 35419.124114 0 1253784
525 1499241911 7439 3144.14853339 603 136764
540 1499241926 5005 27496.3624321 604 1267571
555 1499241941 6350 17766.5913726 0 1226202
570 1499241956 5543 4513.49886452 0 175797
585 1499241971 6121 50439.7658698 581 3725743
600 1499241986 5583 18870.8925332 0 1079287
615 1499242001 5551 29324.8154811 596 1248691
630 1499242016 4781 31363.568547 0 1421726
645 1499242031 6496 10376.0873647 591 711158
660 1499242046 5440 26515.707722 595 1582792
675 1499242061 5418 20294.5193094 598 1129425
690 1499242076 5909 18598.9004514 589 1262091
705 1499242091 5895 14961.3488363 605 779386
720 1499242106 5123 27905.8093414 595 1419955
735 1499242121 5525 25990.9153359 614 1257200
750 1499242136 7220 5349.71644108 601 280594
765 1499242151 4540 35314.235076 0 1456333
780 1499242166 7662 1942.53777312 597 27645
795 1499242181 6003 17359.8869236 598 1183182
810 1499242196 4560 34699.0728118 0 1254747
825 1499242211 7095 2922.01659817 598 100591
840 1499242226 3598 58306.8231513 0 2807527
855 1499242241 7273 2077.01107363 586 27767
870 1499242256 3688 38786.5247348 607 1264081
885 1499242271 7168 3276.73465511 592 161126
900 1499242286 5904 20780.2537761 605 1228458
915 1499242301 5901 22753.3924723 0 1215846
930 1499242316 6890 10604.3354813 598 843557
945 1499242331 5331 29976.5676487 0 1268757
960 1499242346 7506 1998.55297653 599 39557
975 1499242361 3820 54870.1686165 0 2363590
990 1499242376 7665 1930.45460967 599 30147
1005 1499242391 3940 59749.8203428 0 3120764
1020 1499242406 7488 2674.52967828 596 98060
1035 1499242421 5418 22233.4921009 0 1258075
1050 1499242436 6183 19484.5855742 595 1254544
1065 1499242451 5323 25995.050048 0 1282555
1080 1499242466 5233 32267.438727 598 1273808
1095 1499242481 6670 7478.16394578 583 527543
1110 1499242496 4174 36743.4390878 601 1257285
1125 1499242511 6584 6511.09698899 603 343891
1140 1499242526 3984 40874.7968558 0 1276615
1155 1499242541 7779 1918.32166229 593 32876
1170 1499242556 4249 39179.4124254 0 1275853
1185 1499242571 7386 7502.77688593 579 582470
1200 1499242586 5174 31085.518043 605 1241211
1215 1499242601 6922 13499.8015911 602 1030864
1230 1499242616 5859 25362.1672576 603 1256514
1245 1499242631 6108 17581.7228962 606 769211
1260 1499242646 6601 13179.1405638 601 1033109
1275 1499242661 4912 34576.2801498 605 1477977
1290 1499242676 7042 4117.0555012 583 252477
1305 1499242691 3471 47543.7249382 0 1476188
1320 1499242706 7067 3941.61071137 596 187275
1335 1499242721 4285 35406.9055976 607 1281288
1350 1499242736 6579 3862.19989125 603 182010
1365 1499242751 4117 38308.5859697 593 1260501
1380 1499242766 6084 3005.17353908 0 123279
1395 1499242781 4796 37123.978895 600 1771876
1410 1499242796 7167 2094.07807877 598 31191
1425 1499242811 3790 42698.6731761 0 1520504
1440 1499242826 7387 2004.13572395 590 25309
1455 1499242841 4914 31754.2693193 600 1285548
1470 1499242856 6392 12317.4494113 592 634512
1485 1499242871 6514 15865.2863825 595 1237029
1500 1499242886 5207 34477.0407083 605 1587296
1515 1499242901 7661 1925.69909384 597 46362
1530 1499242916 3866 41267.7570144 604 1246268
1545 1499242931 7498 1986.70858457 601 33121
1560 1499242946 4164 38131.340994 0 1268869
1575 1499242961 7523 2106.15312834 613 64008
1590 1499242976 3501 44557.5773578 0 1272833
